Symbol,Name,SumWeights,Holders
NRE,National Real Estate Co KSC,0.025,"[('KWT', 0.025)]"
GDP,Goodrich Petroleum Corp,0.025,"[('MGMT', 0.025)]"
EGLE,Eagle Bulk Shipping Inc,0.025,"[('MGMT', 0.025)]"
INFO.TO,IHS Markit Ltd,0.025,"[('MRGR', 0.025)]"
CLNYPI,Colony Capital Inc Cum Conv Red Perp Pfd Registered Shs Series -I-,0.025,"[('PFFR', 0.025)]"
PSBPZ,PS Business Parks Inc PRF PERPETUAL USD 25 Dp ShRp 1/1000 Ser Z,0.025,"[('PFFR', 0.025)]"
SHAK,Shake Shack Inc A,0.025,"[('PSCD', 0.025)]"
ITGR,Integer Holdings Corp,0.025,"[('PSCH', 0.025)]"
PLYM,Plymouth Industrial REIT Inc,0.025,"[('RDOG', 0.025)]"
APLE,Apple Hospitality REIT Inc,0.025,"[('ROOF', 0.025)]"
INNPE,Summit Hotel Properties Inc 6.25% PRF PERPETUAL USD 25 - Ser E,0.025,"[('TWIO', 0.025)]"
IVRPB,Invesco Mortgage Capital Inc Cum Red Pfd Shs Series -B-,0.025,"[('TWIO', 0.025)]"
034020.KS,Doosan Heavy Industries & Construction Co Ltd,0.025,"[('URA', 0.025)]"
CSTM,Constellium SE A,0.025,"[('VNMC', 0.025)]"
ECOL,US Ecology Inc,0.025,"[('WWOW', 0.025)]"
HUBG,Hub Group Inc Class A,0.025,"[('XTN', 0.025)]"
HYRE,HyreCar Inc,0.024999999999999998,"[('HAIL', 0.018), ('KOMP', 0.007)]"
COGN3.SA,CognaEducacao SA,0.024,"[('BRF', 0.024)]"
PODD,Insulet Corp,0.024,"[('BTEC', 0.024)]"
00656.HK,Fosun International Ltd,0.024,"[('CHII', 0.024)]"
UTL,Unitil Corp,0.024,"[('CSB', 0.015), ('IFRA', 0.009)]"
CTC.A.TO,Canadian Tire Corp Ltd Class A,0.024,"[('QINT', 0.011), ('IMFL', 0.007), ('DEEF', 0.006)]"
00683.HK,Kerry Properties Ltd,0.024,"[('DVYA', 0.024)]"
AST.AX,AusNet Services Ltd,0.024,"[('DVYA', 0.024)]"
047050.KS,Posco International Corp,0.024,"[('EEMD', 0.024)]"
9904.TW,Pou Chen Corp,0.024,"[('EEMD', 0.024)]"
SMDS.L,Smith (DS) PLC,0.024,"[('EWUS', 0.014), ('IEUS', 0.004), ('HSCZ', 0.003), ('SCZ', 0.003)]"
RMV.L,Rightmove PLC,0.024,"[('EWUS', 0.014), ('IEUS', 0.004), ('HSCZ', 0.003), ('SCZ', 0.003)]"
ASURB.MX,Grupo Aeroportuario del Sureste SAB de CV Class B,0.024,"[('EWW', 0.024)]"
NTCO3.SA,Natura &Co Holding SA Ordinary Shares,0.024,"[('EWZ', 0.024)]"
SUZB3.SA,Suzano SA,0.024,"[('FBZ', 0.024)]"
RADA,Rada Electronics Industries Ltd,0.024,"[('FITE', 0.016), ('KOMP', 0.008)]"
TPR,Tapestry Inc,0.024,"[('FSMO', 0.013), ('SENT', 0.011)]"
BC,Brunswick Corp,0.024,"[('FXR', 0.013), ('SENT', 0.011)]"
SWCH,Switch Inc Class A,0.024,"[('GBGR', 0.014), ('RNSC', 0.01)]"
EYE,National Vision Holdings Inc,0.024,"[('GLRY', 0.024)]"
ESS,Essex Property Trust Inc,0.024,"[('GQRE', 0.024)]"
SAIL,SailPoint Technologies Holdings Inc,0.024,"[('HACK', 0.024)]"
DARK.L,Darktrace PLC,0.024,"[('HACK', 0.024)]"
9519,RENOVA Inc,0.024,"[('IMOM', 0.024)]"
PRU.AX,Perseus Mining Ltd,0.024,"[('JGLD', 0.024)]"
MUX,McEwen Mining Inc,0.024,"[('JGLD', 0.024)]"
EBS,Emergent BioSolutions Inc,0.024,"[('JSML', 0.024)]"
SAGE,Sage Therapeutics Inc,0.024,"[('JSML', 0.024)]"
CBNK,Capital Bancorp Inc,0.024,"[('MGMT', 0.024)]"
IPL,Inter Pipeline Ltd,0.024,"[('MRGR', 0.024)]"
SJR.B,Shaw Communications Inc Class B,0.024,"[('MRGR', 0.024)]"
GSPJ,Goldman Sachs Group Inc Deposit Shs Repr 1/1000th Non-Cum Perp Pfd Shs Ser,0.024,"[('PFFV', 0.024)]"
PRGO,Perrigo Co PLC,0.024,"[('RNMC', 0.015), ('YPS', 0.009)]"
BB.TO,BlackBerry Ltd,0.024,"[('ROBT', 0.024)]"
SITC,SITE Centers Corp,0.024,"[('ROOF', 0.024)]"
CORE,Core-Mark Holding Co Inc,0.024,"[('RWJ', 0.019), ('SIXL', 0.005)]"
HCI,HCI Group Inc,0.024,"[('SIXS', 0.017), ('SIXL', 0.007)]"
CWST,Casella Waste Systems Inc Class A,0.024,"[('WWOW', 0.024)]"
FL,Foot Locker Inc,0.023,"[('FXD', 0.016), ('AVUV', 0.007)]"
GOL.SA,Gol Intelligent Airlines Inc ADR,0.023,"[('BRF', 0.023)]"
BRML3.SA,BR Malls Participacoes SA,0.023,"[('BRF', 0.023)]"
2883.TW,China Development Financial Holding Corp,0.023,"[('CEY', 0.023)]"
03759,Pharmaron Beijing Co Ltd Ordinary Shares - Class H,0.023,"[('CHNA', 0.023)]"
APOG,Apogee Enterprises Inc,0.023,"[('SMDV', 0.012), ('DEEP', 0.011)]"
GCM1,Gold 100 oz June21,0.023,"[('DEFN', 0.023)]"
3045.TW,Taiwan Mobile Co Ltd,0.023,"[('EEMV', 0.014), ('EELV', 0.009)]"
TU-R,Thai Union Group PCL DR,0.023,"[('EEMD', 0.023)]"
GRT.JO,Growthpoint Properties Ltd,0.023,"[('EEMD', 0.023)]"
042700.KS,HANMI Semiconductor Co Ltd,0.023,"[('EYLD', 0.018), ('FDTS', 0.005)]"
NEOE3.SA,Neoenergia SA,0.023,"[('FBZ', 0.023)]"
3563,Food & Life Companies Ltd,0.023,"[('FJP', 0.018), ('SCJ', 0.005)]"
HGU21,Copper Future Sept 21,0.023,"[('FUT', 0.023)]"
263750.KS,PearlAbyss Corp,0.023,"[('GAMR', 0.023)]"
AR.MX,Argonaut Gold Inc,0.023,"[('JGLD', 0.023)]"
GPRE,Green Plains Inc,0.023,"[('MGMT', 0.023)]"
UPL.BO,UPL Ltd,0.023,"[('NFTY', 0.023)]"
BEN,Franklin Resources Inc,0.023,"[('NOBL', 0.017), ('YPS', 0.006)]"
PDO,PIMCO Dynamic Income Opportunities Fund,0.023,"[('PCEF', 0.023)]"
CLNYPJ,Colony Capital Inc Cum Conv Red Perp Pfd Shs Series -J-,0.023,"[('PFFR', 0.023)]"
VNOPM,Vornado Realty Trust 5.25 % Cum Perp Red Pfd Registered Shs Series -M-,0.023,"[('PFFR', 0.023)]"
MSPK,Morgan Stanley 1/1000th Non-Cum Pfd -K-,0.023,"[('PFFV', 0.023)]"
SNBR,Sleep Number Corp,0.023,"[('QMOM', 0.02), ('PQSG', 0.003)]"
STMP,Stamps.com Inc,0.023,"[('PSCD', 0.023)]"
SIEGY.DE,Siemens AG ADR,0.023,"[('PTEU', 0.023)]"
JAR.L,Jardine Matheson Holdings Ltd,0.023,"[('RBIN', 0.015), ('UIVM', 0.008)]"
ADM.L,Admiral Group PLC,0.023,"[('RNDM', 0.023)]"
ARNA,Arena Pharmaceuticals Inc,0.023,"[('SBIO', 0.023)]"
SWTX,SpringWorks Therapeutics Inc Ordinary Shares,0.023,"[('SBIO', 0.023)]"
ELET6.SA,Centrais Eletricas Brasileiras SA Participating Preferred,0.023,"[('SDEM', 0.023)]"
3231.TW,Wistron Corp,0.023,"[('SDEM', 0.023)]"
PTTGC-R,PTT Global Chemical PCL DR,0.023,"[('THD', 0.023)]"
AINV,Apollo Investment Corp,0.023,"[('VPC', 0.023)]"
GFL.TO,GFL Environmental Inc,0.023,"[('WWOW', 0.023)]"
MANH,Manhattan Associates Inc,0.023,"[('XMHQ', 0.023)]"
3382,Seven & i Holdings Co Ltd,0.022000000000000002,"[('EWJV', 0.017), ('EWJE', 0.005)]"
TBIO,Translate Bio Inc,0.022,"[('XBI', 0.008), ('BBC', 0.007), ('LABU', 0.004), ('CSML', 0.003)]"
06185,CanSino Biologics Inc Class H,0.022,"[('CHNA', 0.022)]"
EURN,Euronav NV,0.022,"[('DDLS', 0.011), ('DLS', 0.011)]"
KNOP.L,KNOT Offshore Partners LP,0.022,"[('DIV', 0.022)]"
REI.UN.TO,Riocan Real Estate Investment Trust,0.022,"[('DMDV', 0.022)]"
ENIA,Enel Americas SA ADR,0.022,"[('EDOG', 0.022)]"
5880.TW,Taiwan Cooperative Financial Holding Co Ltd,0.022,"[('EEMV', 0.014), ('EELV', 0.008)]"
500312.BO,Oil & Natural Gas Corp Ltd,0.022,"[('EEMD', 0.022)]"
EVD.DE,CTS Eventim AG & Co. KGaA,0.022,"[('EWGS', 0.022)]"
8316,Sumitomo Mitsui Financial Group Inc,0.022,"[('EWJV', 0.022)]"
SXS.L,Spectris PLC,0.022,"[('FKU', 0.022)]"
MOMO,Momo Inc ADR,0.022,"[('GENY', 0.022)]"
SUMO,Sumo Logic Inc Ordinary Shares,0.022,"[('HACK', 0.022)]"
SFIX,Stitch Fix Inc Class A,0.022,"[('IBUY', 0.022)]"
REAL,The RealReal Inc,0.022,"[('IBUY', 0.022)]"
00011.HK,Hang Seng Bank Ltd,0.022,"[('IDV', 0.022)]"
2432,DeNA Co Ltd,0.022,"[('IVAL', 0.022)]"
ITRN,Ituran Location and Control Ltd,0.022,"[('IZRL', 0.022)]"
091990.KS,Celltrion Healthcare Co Ltd,0.022,"[('KMED', 0.022)]"
FELE,Franklin Electric Co Inc,0.022,"[('KSCD', 0.022)]"
PNM,PNM Resources Inc,0.022,"[('KSCD', 0.022)]"
LC,LendingClub Corp,0.022,"[('MOON', 0.022)]"
3105.TW,Win Semiconductors Corp,0.022,"[('MOTI', 0.022)]"
FLIR,FLIR Systems Inc,0.022,"[('OUSM', 0.022)]"
ETY,EV Tax-Managed Div Equity Income,0.022,"[('PCEF', 0.022)]"
JPS,Nuveen Pref & Income Securities Fund,0.022,"[('PCEF', 0.022)]"
VNOPL,Vornado Realty Trust Cum Red Pfd Shs Series -L-,0.022,"[('PFFR', 0.022)]"
MSPI,Morgan Stanley Deposit Shs Repr 1/1000th Non-Cum Pfd Shs Series -I-,0.022,"[('PFFV', 0.022)]"
PPBI,Pacific Premier Bancorp Inc,0.022,"[('PSCF', 0.015), ('VIOV', 0.007)]"
BKU,BankUnited Inc,0.022,"[('PSCF', 0.015), ('VIOV', 0.007)]"
KFY,Korn Ferry,0.022,"[('PSCI', 0.022)]"
BOKF,BOK Financial Corp,0.022,"[('QABA', 0.022)]"
QLD,ProShares Ultra QQQ,0.022,"[('QQH', 0.022)]"
PHOR,PhosAgro PJSC GDR,0.022,"[('SDEM', 0.022)]"
500425.BO,Ambuja Cements Ltd,0.022,"[('SDEM', 0.022)]"
BRAP4.SA,Bradespar SA Participating Preferred,0.022,"[('SDEM', 0.022)]"
ETAC,E.Merge Technology Acquisition Corp Ordinary Shares - Class A,0.022,"[('SPCX', 0.022)]"
INTUCH-R,Intouch Holdings PCL DR,0.022,"[('THD', 0.022)]"
WK0,Wheat Future(CBT) May20,0.022,"[('USCI', 0.022)]"
LW,Lamb Weston Holdings Inc,0.022,"[('VEGI', 0.022)]"
PNNT,Pennant Park Investment Corp,0.022,"[('VPC', 0.022)]"
BGX,Blackstone Long-Short Credit Income,0.022,"[('VPC', 0.022)]"
BMBL,Bumble Inc Ordinary Shares Class A,0.022,"[('XWEB', 0.022)]"
EFX,Equifax Inc,0.021,"[('RGI', 0.014), ('BLES', 0.004), ('BFOR', 0.003)]"
002142,Bank Of Ningbo Co Ltd,0.021,"[('CNXT', 0.021)]"
300124,Shenzhen Inovance Technology Co Ltd Class A,0.021,"[('CNXT', 0.021)]"
GWO.TO,Great-West Lifeco Inc,0.021,"[('DMDV', 0.021)]"
8002,Marubeni Corp,0.021,"[('DMDV', 0.021)]"
PBR.A.SA,Petroleo Brasileiro SA Petrobras ADR,0.021,"[('ECOW', 0.021)]"
01958,BAIC Motor Corp Ltd H,0.021,"[('ECOW', 0.021)]"
KOF.MX,Coca-Cola Femsa SAB de CV ADR,0.021,"[('EDOG', 0.021)]"
EXX.JO,Exxaro Resources Ltd,0.021,"[('EDOG', 0.021)]"
AEV,Aboitiz Equity Ventures Inc,0.021,"[('EDOG', 0.021)]"
01071,Huadian Power International Corp Ltd Class H,0.021,"[('EDOG', 0.021)]"
OSP,Osotspa PCL,0.021,"[('EDOG', 0.021)]"
1402.TW,Far Eastern New Century Corp,0.021,"[('EEMD', 0.021)]"
6370,Kurita Water Industries Ltd,0.021,"[('EFAD', 0.016), ('EWJE', 0.005)]"
RAND,Randstad NV,0.021,"[('EFAS', 0.021)]"
RENT3.SA,Localiza Rent A Car SA,0.021,"[('EMDV', 0.021)]"
IG.MI,Italgas SpA,0.021,"[('EUSC', 0.021)]"
GXI.DE,Gerresheimer AG,0.021,"[('EWGS', 0.021)]"
ARX.TO,ARC Resources Ltd,0.021,"[('FYLD', 0.021)]"
BP.L,BP PLC ADR,0.021,"[('GCOW', 0.021)]"
WISH,ContextLogic Inc Ordinary Shares - Class A,0.021,"[('IBUY', 0.021)]"
BTI.L,British American Tobacco PLC ADR,0.021,"[('ICOW', 0.021)]"
MAS,Masco Corp,0.021,"[('ITB', 0.021)]"
7259,Aisin Corp,0.021,"[('IVAL', 0.021)]"
CEL,Cellcom Israel Ltd,0.021,"[('IZRL', 0.021)]"
LNN,Lindsay Corp,0.021,"[('KSCD', 0.021)]"
SWED A,Swedbank AB Class A,0.021,"[('MOTI', 0.021)]"
IMB.L,Imperial Brands PLC,0.021,"[('MOTI', 0.021)]"
500800.BO,Tata Consumer Products Ltd,0.021,"[('NFTY', 0.021)]"
DLTH,Duluth Holdings Inc B,0.021,"[('ONLN', 0.021)]"
BWMX.MX,Betterware de Mexico SAB de CV Ordinary Shares,0.021,"[('ONLN', 0.021)]"
FIGS,FIGS Inc Class A,0.021,"[('ONLN', 0.021)]"
CLNYPH,Colony Capital Inc 7.125 % Cum Red Perp Registered Pfd Shs Series -H-,0.021,"[('PFFR', 0.021)]"
WFCPX,Wells Fargo & Co Non-Cum Perp Pfd Shs -A- Series -X-,0.021,"[('PFLD', 0.021)]"
NEEPQ,NextEra Energy Inc Unit (Corporate Unit 09/01/2023),0.021,"[('PFXF', 0.021)]"
6531.TW,AP Memory Technology Corp,0.021,"[('PIE', 0.021)]"
SHOO,Steven Madden Ltd,0.021,"[('PSCD', 0.021)]"
LCII,LCI Industries Inc,0.021,"[('PSCD', 0.021)]"
NSRGY,Nestle SA ADR,0.021,"[('PTIN', 0.021)]"
TFSL,TFS Financial Corp,0.021,"[('QABA', 0.021)]"
EQC,Equity Commonwealth,0.021,"[('SMLV', 0.017), ('USVM', 0.004)]"
CCAC,CITIC Capital Acquisition Corp Ordinary Shares - Class A,0.021,"[('SPCX', 0.021)]"
UCTT,Ultra Clean Holdings Inc,0.021,"[('VAMO', 0.021)]"
SPT,Sprout Social Inc Class A,0.021,"[('WCLD', 0.021)]"
CNO,CNO Financial Group Inc,0.021,"[('XMVM', 0.021)]"
066570.KS,LG Electronics Inc,0.020999999999999998,"[('NXTG', 0.013), ('DGRE', 0.008)]"
540222.BO,Laurus Labs Ltd,0.020999999999999998,"[('SMIN', 0.015), ('EEMS', 0.003), ('EWX', 0.003)]"
02333,Great Wall Motor Co Ltd Class H,0.020999999999999998,"[('RODE', 0.011), ('ROAM', 0.01)]"
LGND,Ligand Pharmaceuticals Inc,0.02,"[('BBP', 0.02)]"
TFX,Teleflex Inc,0.02,"[('BMED', 0.02)]"
6415.TW,Silergy Corp,0.02,"[('BTEK', 0.02)]"
ABG,Asbury Automotive Group Inc,0.02,"[('CALF', 0.02)]"
SBH,Sally Beauty Holdings Inc,0.02,"[('CALF', 0.02)]"
02328,PICC Property and Casualty Co Ltd Class H,0.02,"[('CHIX', 0.02)]"
NELES,Neles Corp,0.02,"[('DDLS', 0.01), ('DLS', 0.01)]"
NXI.PA,Nexity SA,0.02,"[('DDLS', 0.01), ('DLS', 0.01)]"
01302,LifeTech Scientific Corp,0.02,"[('ECNS', 0.02)]"
AMX.MX,America Movil SAB de CV ADR,0.02,"[('ECOW', 0.02)]"
03808,Sinotruk (Hong Kong) Ltd,0.02,"[('ECOW', 0.02)]"
KLBF,PT Kalbe Farma Tbk,0.02,"[('EIDO', 0.02)]"
SMGR,PT Semen Indonesia (Persero) Tbk,0.02,"[('EIDO', 0.02)]"
BOSS.DE,Hugo Boss AG,0.02,"[('EWGS', 0.02)]"
IMI.L,IMI PLC,0.02,"[('EWUS', 0.012), ('WWJD', 0.008)]"
5609.TW,Dimerco Express Corp,0.02,"[('EYLD', 0.02)]"
PCAR3.SA,Companhia Brasileira De Distribuicao,0.02,"[('FBZ', 0.02)]"
1303.TW,Nan Ya Plastics Corp,0.02,"[('FLTW', 0.02)]"
181710.KS,NHN Entertainment Corp,0.02,"[('GAMR', 0.02)]"
PLF1,Platinum Future Jan 21,0.02,"[('GCC', 0.02)]"
EKTA B,Elekta AB Class B,0.02,"[('GOAT', 0.02)]"
COL.AX,Coles Group Ltd,0.02,"[('IDOG', 0.02)]"
DANE,Danel (Adir Yeoshua) Ltd,0.02,"[('IZRL', 0.02)]"
MLTM,Malam-Team Ltd,0.02,"[('IZRL', 0.02)]"
ONE,One Software Technologies Ltd,0.02,"[('IZRL', 0.02)]"
DRIO,DarioHealth Corp,0.02,"[('IZRL', 0.02)]"
ALLT,Allot Ltd,0.02,"[('IZRL', 0.02)]"
MSPA,Morgan Stanley Deposit Shs Repr 1/1000th Flt Rate Non Cum Pfd Shs Series -,0.02,"[('PFLD', 0.02)]"
UNF,UniFirst Corp,0.02,"[('PSCI', 0.02)]"
CA.PA,Carrefour,0.02,"[('QINT', 0.013), ('RBIN', 0.007)]"
CPRI.L,Capri Holdings Ltd,0.02,"[('QMOM', 0.02)]"
RWX,SPDR DJ Wilshire Intl Real Esta,0.02,"[('RLY', 0.02)]"
8725,MS&AD Insurance Group Holdings Inc,0.02,"[('RNDM', 0.02)]"
INT,World Fuel Services Corp,0.02,"[('RWK', 0.013), ('SQLV', 0.007)]"
PTC,PTC Inc,0.02,"[('SFYX', 0.02)]"
YELP,Yelp Inc Class A,0.02,"[('XITK', 0.013), ('SMDY', 0.007)]"
AVAN,Avanti Acquisition Corp Ordinary Shares - Class A,0.02,"[('SPCX', 0.02)]"
ACI,Albertsons Companies Inc Class A,0.02,"[('STLV', 0.02)]"
HSTM,HealthStream Inc,0.02,"[('VFMV', 0.016), ('TPSC', 0.004)]"
CDW,CDW Corp,0.02,"[('VTRN', 0.02)]"
FLO,Flowers Foods Inc,0.02,"[('XMLV', 0.02)]"
TMHC,Taylor Morrison Home Corp Class A,0.02,"[('XMVM', 0.02)]"
ZI,ZoomInfo Technologies Inc Ordinary Shares - Class A,0.02,"[('XWEB', 0.02)]"
ARCB,ArcBest Corp,0.019999999999999997,"[('DEEP', 0.011), ('AFSM', 0.009)]"
ODP,The ODP Corp,0.019999999999999997,"[('RWJ', 0.011), ('EES', 0.009)]"
AGCO,AGCO Corp,0.019,"[('AFMC', 0.013), ('DFAT', 0.006)]"
ALC,Alcon Inc,0.019,"[('BMED', 0.019)]"
MTSS,Mobile TeleSystems PJSC,0.019,"[('CEY', 0.019)]"
1101.TW,Taiwan Cement Corp,0.019,"[('CEY', 0.019)]"
03319,A-Living Smart City Services Co Ltd Class H,0.019,"[('CHII', 0.019)]"
IDT,IDT Corp Class B,0.019,"[('ROSC', 0.013), ('CSML', 0.003), ('PQSG', 0.003)]"
MOV,Movado Group Inc,0.019,"[('DEEP', 0.011), ('SVAL', 0.008)]"
SVC,Service Properties Trust,0.019,"[('DWSH', 0.019)]"
532555.BO,NTPC Ltd,0.019,"[('EPI', 0.019)]"
8015,Toyota Tsusho Corp,0.019,"[('ESGN', 0.014), ('EWJE', 0.005)]"
PSM.DE,ProSiebenSat 1 Media SE,0.019,"[('EWGS', 0.019)]"
QDEL,Quidel Corp,0.019,"[('XHE', 0.013), ('EWMC', 0.003), ('USLB', 0.003)]"
2108.TW,Nantex Industry Co Ltd,0.019,"[('EYLD', 0.019)]"
SGOL,Aberdeen Standard Physical Gold,0.019,"[('FFIU', 0.019)]"
3923,Rakus Co Ltd,0.019,"[('FJP', 0.019)]"
4062,Ibiden Co Ltd,0.019,"[('FJP', 0.019)]"
032640.KS,LG Uplus Corp,0.019,"[('FPA', 0.019)]"
TM17.L,Team17 Group PLC,0.019,"[('GAMR', 0.019)]"
09990,Archosaur Games Inc Ordinary Shares,0.019,"[('GAMR', 0.019)]"
3632,GREE Inc,0.019,"[('GAMR', 0.019)]"
PDX,Paradox Interactive AB,0.019,"[('GAMR', 0.019)]"
CIEN,Ciena Corp,0.019,"[('SMLF', 0.009), ('SMDY', 0.007), ('IUSS', 0.003)]"
VOD.L,Vodafone Group PLC,0.019,"[('QINT', 0.012), ('MFDX', 0.007)]"
AY.L,Atlantica Sustainable Infrastructure PLC,0.019,"[('OSCV', 0.019)]"
8046.TW,Nan Ya Printed Circuit Board Corp,0.019,"[('PIE', 0.019)]"
GBCI,Glacier Bancorp Inc,0.019,"[('QABA', 0.019)]"
LECO,Lincoln Electric Holdings Inc,0.019,"[('REGL', 0.019)]"
TR,Tootsie Roll Industries Inc,0.019,"[('REGL', 0.019)]"
URI,United Rentals Inc,0.019,"[('RGI', 0.014), ('SCHM', 0.005)]"
KSMT,Kismet Acquisition One Corp Ordinary Shares,0.019,"[('SPCX', 0.019)]"
SPKBU,Silver Spike Acquisition Corp II Units (1 Ord Share Class A & 1/4 War),0.019,"[('SPCX', 0.019)]"
047040.KS,Daewoo Engineering & Construction Co Ltd,0.019,"[('URA', 0.019)]"
OPCH,Option Care Health Inc,0.019,"[('XHS', 0.019)]"
SGFY,Signify Health Inc Ordinary Shares - Class A,0.019,"[('XHS', 0.019)]"
AMEH,Apollo Medical Holdings Inc,0.018000000000000002,"[('TPSC', 0.006), ('CSA', 0.005), ('CSF', 0.005), ('EWSC', 0.002)]"
SIFY.BO,Sify Technologies Ltd ADR,0.018,"[('BICK', 0.018)]"
2890.TW,SinoPac Financial Holdings Co Ltd,0.018,"[('CEY', 0.018)]"
POST,Oesterreichische Post AG,0.018,"[('DDLS', 0.009), ('DLS', 0.009)]"
00336,Huabao International Holdings Ltd,0.018,"[('ECNS', 0.018)]"
CROMPTON.B,Crompton Greaves Consumer Electricals Ltd,0.018,"[('SMIN', 0.015), ('EEMS', 0.003)]"
500271.BO,Max Financial Services Ltd,0.018,"[('SMIN', 0.015), ('EEMS', 0.003)]"
B4B.DE,METRO AG,0.018,"[('EUSC', 0.018)]"
BFSA.BC,Befesa SA Bearer Shares,0.018,"[('EWGS', 0.018)]"
ISMEN,IS Yatirim Menkul Degerler AS,0.018,"[('EYLD', 0.018)]"
4042,Tosoh Corp,0.018,"[('FJP', 0.018)]"
US.MI,UnipolSai SPA Az nom post raggruppamento,0.018,"[('IDHD', 0.018)]"
WLTW.L,Willis Towers Watson PLC,0.018,"[('JOET', 0.009), ('VOE', 0.009)]"
MKSI,MKS Instruments Inc,0.018,"[('JSMD', 0.018)]"
EQH,Equitable Holdings Inc,0.018,"[('NUMV', 0.018)]"
HIFS,Hingham Institution for Savings,0.018,"[('OSCV', 0.018)]"
CAH,Cardinal Health Inc,0.018,"[('PY', 0.018)]"
HEN3.DE,Henkel AG & Co KGaA Participating Preferred,0.018,"[('RNDM', 0.018)]"
GPC,Genuine Parts Co,0.018,"[('RNDV', 0.018)]"
ATRI,Atrion Corp,0.018,"[('RNSC', 0.018)]"
SCG.AX,Scentre Group,0.018,"[('RWX', 0.018)]"
TAP,Molson Coors Beverage Co Shs -B- Non-Voting,0.018,"[('SZNE', 0.018)]"
BTOW3.SA,B2W - Companhia Digital,0.018,"[('XBUY', 0.018)]"
MYTE,MYT Netherlands Parent BV ADR,0.018,"[('XBUY', 0.018)]"
3092,Zozo Inc,0.018,"[('XBUY', 0.018)]"
QUOT,Quotient Technology Inc,0.018,"[('XITK', 0.018)]"
WNS,WNS (Holdings) Ltd ADR,0.017,"[('BICK', 0.017)]"
YTRA.BO,Yatra Online Inc,0.017,"[('BICK', 0.017)]"
RDY.BO,Dr Reddy's Laboratories Ltd ADR,0.017,"[('BICK', 0.017)]"
AIV,Apartment Investment & Management Co Ordinary Shares - Class A,0.017,"[('BLDG', 0.017)]"
RVI,Retail Value Inc,0.017,"[('BLDG', 0.017)]"
4004,Showa Denko KK,0.017,"[('BNE', 0.013), ('SCJ', 0.004)]"
TELL,Tellurian Inc,0.017,"[('TAAG', 0.013), ('CSML', 0.004)]"
CTSH,Cognizant Technology Solutions Corp A,0.017,"[('ONEV', 0.012), ('DEUS', 0.005)]"
ELE.BC,Endesa SA,0.017,"[('DWX', 0.017)]"
NAVI,Navient Corp,0.017,"[('EES', 0.013), ('FYX', 0.004)]"
3269,Advance Residence Investment Corp,0.017,"[('FDEV', 0.012), ('SCJ', 0.005)]"
1803,Shimizu Corp,0.017,"[('FJP', 0.017)]"
6723,Renesas Electronics Corp,0.017,"[('FJP', 0.017)]"
3291,Iida Group Holdings Co Ltd,0.017,"[('FJP', 0.017)]"
030200.KS,KT Corp,0.017,"[('FPA', 0.017)]"
004020.KS,Hyundai Steel Co,0.017,"[('FPA', 0.017)]"
003550.KS,LG Corp,0.017,"[('FPA', 0.017)]"
DADA,Dada Nexus Ltd ADR,0.017,"[('GBGR', 0.017)]"
JSW,Jastrzebska Spolka Weglowa SA,0.017,"[('GVAL', 0.017)]"
WIE,Wienerberger AG,0.017,"[('GVAL', 0.017)]"
SIBN,Gazprom Neft PJSC,0.017,"[('GVAL', 0.017)]"
VCYT,Veracyte Inc,0.017,"[('HTEC', 0.017)]"
CMI,Cummins Inc,0.017,"[('JHMI', 0.017)]"
SHL.AX,Sonic Healthcare Ltd,0.017,"[('QINT', 0.013), ('JPIN', 0.004)]"
ADP,Automatic Data Processing Inc,0.017,"[('KNG', 0.017)]"
ROST,Ross Stores Inc,0.017,"[('QQXT', 0.017)]"
PDCO,Patterson Companies Inc,0.017,"[('RNSC', 0.017)]"
6324,Harmonic Drive Systems Inc,0.017,"[('ROBO', 0.017)]"
01997.HK,Wharf Real Estate Investment Co Ltd Ordinary Shares,0.017,"[('RWX', 0.017)]"
CBOE,Cboe Global Markets Inc,0.017,"[('RYF', 0.017)]"
CONN,Conn's Inc,0.017,"[('SIXS', 0.017)]"
RE,Everest Re Group Ltd,0.017,"[('SPVM', 0.017)]"
MUR,Murphy Oil Corp,0.017,"[('SYLD', 0.017)]"
CTS,CTS Corp,0.017,"[('TEGS', 0.017)]"
NOVT,Novanta Inc,0.017,"[('TEGS', 0.017)]"
RCKT,Rocket Pharmaceuticals Inc,0.017,"[('TEGS', 0.017)]"
TEAM,Atlassian Corporation PLC A,0.017,"[('THNQ', 0.017)]"
AYX,Alteryx Inc Class A,0.017,"[('THNQ', 0.017)]"
H24.DE,Home24 SE Bearer Shares,0.017,"[('XBUY', 0.017)]"
BOOZT,Boozt AB,0.017,"[('XBUY', 0.017)]"
ZO1.DE,zooplus AG,0.017,"[('XBUY', 0.017)]"
OZON,Ozon Holdings PLC ADR,0.017,"[('XBUY', 0.017)]"
MDRX,Allscripts Healthcare Solutions Inc,0.017,"[('XSHQ', 0.017)]"
JYNT,The Joint Corp,0.016,"[('AFSM', 0.008), ('CSA', 0.004), ('CSF', 0.004)]"
AXB.BO,Axis Bank Ltd GDR,0.016,"[('BICK', 0.016)]"
VOW.DE,Volkswagen AG,0.016,"[('BNE', 0.016)]"
FOUR,Shift4 Payments Inc Class A,0.016,"[('BTEK', 0.016)]"
